j,x,y
54,-0.16025439085918233,1.6353419366535502
55,-1.7632957443798365,0.09344927066817013
56,1.701785142622403,0.5929745389362095
57,-1.3806681931771214,-0.6938705763926128
58,0.8007642715958605,1.0558205194361765
59,-0.6956010150162993,-0.43719593753837416
60,-0.5488720544470885,-1.6805682673233318
61,0.7051658112692613,0.5283072173651707
62,-1.7143175881064967,1.0276177666235562
63,-0.5042604983840134,-1.3842457362256348
64,-0.16609595011146627,0.0993885127509903
65,1.231063145183906,0.39959870034669026
66,-0.9570708097794324,-0.21959769273593982
67,-0.23768332595001715,-0.3950414234951709
68,-1.6850925362994809,-0.15810367618463372
69,1.0576596310359354,-0.38382579354460084
70,-1.550798169835161,-0.9377107701129446
71,1.4363104368026849,-0.9973441366333019
72,0.3329229407925074,0.3896772502357072
73,1.0821681965074799,1.29607264215979
74,0.3115913203968244,-0.82630901179582
75,-1.410578957075269,1.056643852706755
76,0.5075604241417996,0.8626134763158184
77,1.1412613417376327,-0.5590218698288928
78,-1.0833908572843558,1.5360486274698844
79,0.008271695464005479,-1.621062321654699
80,-0.0857810794096782,-0.564486961079025
81,0.5450135140885338,-0.4909013183887869
82,-0.12498104467876803,-0.12291287495819085
83,0.011736974683447554,-1.9820758275005772
84,-0.25422713802067937,0.3550561525653202
85,-0.08107950594231907,0.6441573258966655
86,1.0734615261766094,-0.8231294294010344
87,-0.419669825255368,0.20366461318937487
88,1.049200540655086,-0.2356315016257346
89,-0.8521208662761188,-1.409179258995635
90,-0.3182693821722226,-0.30532091275912915
91,1.0166822291470998,0.8934460147396024
92,1.4380255913262425,-0.4723501147862039
93,-0.8489374484315517,0.2763547538085132
94,-0.7603722057580186,-0.4080542574749395
95,-0.5370710835103952,0.34972168240700574
96,0.04271347933727066,0.5228542746208554
97,0.6752484399898177,-0.4690193329878572
98,-0.4413050988202175,-0.22026337785008832
99,1.4852598456666712,0.026789263758177854
100,-1.3323094688229085,-1.2068857261416726
101,-0.8307975747241806,1.5896986427186401
102,-1.566031026277956,-0.26883775708963376
103,1.1099575177504712,-0.9669426582018557
104,-0.8531286584239949,1.0680413727893068
105,1.644921441657386,-1.0652613903264259
106,-0.7692453529901988,-0.7535543321249147
107,1.204698991310108,0.1201525169061979
108,1.370353001523298,-0.6507675309108464
109,-0.51960442655031,-1.3342912652992132
110,1.642006755297003,-0.02762284480180332
111,0.825259933334491,1.5548749178211072
112,0.5562830890748464,0.6483134048885074
113,1.4459321638320062,-0.6518195886462336
114,-0.5464473876334958,-1.5740056824314046
115,0.9552027289029547,0.4204995044243166
116,0.06612294645358578,-1.925601136726885
117,0.028617973678943885,-1.1748116567011837
118,1.4143590819256684,-0.7429068033117817
119,-0.4606918705917709,-1.8684080688780664
120,1.4068507747137322,1.3940207857677371
121,0.9896818141967738,0.12426869465417635
122,1.914820856667013,0.3182312206034429
123,1.8768315427103728,0.3373684834899002
124,0.023850756377665504,1.0016670198621587
125,0.4053443145176343,-0.4898019541802941
126,-1.168266360842856,-0.2908307159258013
127,-1.8172176953795234,-0.6262828039996842
128,1.0049927231567979,-1.539826831855475
129,0.7222207496270222,0.7147567136234357
130,-0.19145553766233842,1.0323857624531367
131,-0.9375219235130571,-0.5605029237910322
132,0.5602929662364504,-0.10835724243743598
133,-0.7609763753707093,-0.30700459680424774
134,1.556972773853228,0.18326108136056407
135,0.43898289431595183,-1.3329968615143446
136,0.13705217333483077,1.2762604583753863
137,0.5043442129972358,-1.3447875969246503
138,-1.435373738216794,1.2203107114028604
139,1.2791023298547495,-1.4779351667057292
140,-0.01828843396461918,-1.0111244207829813
141,-0.907043824335957,-0.3345629020157952
142,0.34667018509943726,0.4005442338791952
143,0.9478358894978445,0.37470785585085864
144,0.6036805133258989,0.5765600160119152
145,0.3191144213827927,0.0917377560570887
146,0.6519830823546137,0.5222974587702908
147,0.26861854186909895,1.7463296267869743
148,-0.4421562740776214,-1.8669640225082933
149,-1.5807313847848365,-0.6226065312189089
150,1.0891564207979687,0.08610394589706957
151,1.4295232524433628,0.6944703894474233
152,1.7182334169053401,-0.35834806512867123
153,-1.210472776633062,-0.5520567533508188
154,0.4553438601551183,1.5067994949915926
155,-0.02213692045200777,1.5147620130506632
156,-0.07369866912539756,-1.89882504418454
157,0.583238944534121,1.633828595024675
158,-0.8978678811676729,-0.5036377221812589
159,0.9408987563105566,-0.17936356741172202
160,0.9520053385796736,-1.3667829766620903
161,0.06154130399414279,0.9634635990466437
162,-1.5760376249943686,0.061727165254537156
163,-0.7363231477434619,-0.6910680344945226
164,0.9135889375312094,-1.6873151337658037
165,0.6080690800677195,0.9167754573683122
166,1.8297930303751269,0.2145444056364544
167,0.8672731272896214,0.4082551510486118
168,-1.507178235698663,0.12962838333461293
169,-0.6823740176819479,-0.5384929385190388
170,-1.1767532269700558,-0.5434003322859546
171,-0.5038657341235149,1.1185160892609687
172,0.39414514676598733,-0.028240121603613458
173,-0.6274626379014199,-0.3436436100218785
174,-1.2668262617057877,1.1875161957767897
175,-1.2194324893021509,-0.4042654931119604
176,-0.05256584491924434,-1.7926467885162007
177,-0.7955100019163359,-1.4306499779712079
178,-0.11583169655603809,1.2320174169234666
179,1.2864443077680316,0.569551007902624
180,-1.3355698224941948,1.4207304640590268
181,-1.335502281045043,-1.4171164763979542
182,0.3449037519579812,1.349434772317963
183,0.02922599896556909,-1.6878630778160828
184,1.5827035483215406,0.7031143368930374
185,-0.09255903834400853,1.426122702839675
186,0.4510128155410527,-1.2588238642271963
187,0.6103097985387668,1.6442650557909964
188,-0.825244280924603,-0.9906969745308629
189,-1.3973813483013615,-0.21835712883773964
190,0.5267405283244452,-0.26918873726030695
191,-0.15871411599454857,1.8952976057277502
192,1.2344912616734551,0.5430860997612513
193,-0.14503840054230335,-1.5411633905190276
194,0.07378922089436872,-0.5260975041297588
195,1.2178943604982833,-0.796551681527652
196,0.8562286778254833,-0.390026420876086
197,1.236506853406108,0.10867108196167574
198,0.14681918036716204,1.4894411933402096
199,-1.3409619861134963,-1.2091126552517075
200,0.9732006263321765,-0.3228755412361539
201,1.6233149891919052,-0.5254617371910708
202,-1.3149690261255917,-0.4889058372904426
203,0.9516755187252679,-0.5579365136213178
204,-0.6788038443731035,-0.8371719376280075
205,-0.7567076402035566,0.6259412263049488
206,-0.5388801969196846,0.04755686647589542
207,-1.2087257796803432,-0.9292244473148881
208,-1.5050610848666024,-0.48430188467218704
209,0.8675525740306177,-0.4339586685337333
210,1.3107536033671787,-0.7342365031905672
211,-1.4753188457585844,1.1462225068997869
212,1.7497244075349039,-0.4112154812190938
213,0.5869592092593452,1.133522906017182
214,0.9878606604840096,1.0045045031563804
215,1.1109976054673272,1.2614436328047824
216,-1.5194608353499208,-0.054079819340182925
217,1.721591107512242,0.2342655175571045
218,1.8462712666608552,-0.62603200824383
219,0.39195705948204984,-0.7446228971841103
220,1.7688989624361644,0.1674230279539608
221,0.5177387467264766,1.0352833871428966
222,-0.7404557357474322,1.3064683862557487
223,0.6185689477646243,0.6670324284184017
224,0.6286354985079305,-1.602717674756431
225,-1.1101588310331965,1.6393775420272376
226,1.6979827403447778,-0.6709528229385203
227,-1.3708621171662818,-0.7763895937067963
228,1.015672224113644,-0.9679042864821387
229,0.8114328133061838,-1.1982830127992847
230,1.599199812434237,-1.081061996726009
231,-0.7707047035871122,0.19850148789896066
232,-1.472186216465656,-0.44125286147725257
233,0.48030717949738244,-1.5235907668512214
234,-0.42411168646774816,1.8579090098506759
235,-1.0361250849403094,0.06353062228082072
236,-1.3696185985606761,-0.983435558886235
237,1.1781324309629624,0.11535038548821887
238,-1.0049533140036033,-0.66903793805341
239,-0.521797421039743,0.23097294888215106
240,0.40412740360435884,-1.0723331581395794
241,-0.4540284805323281,1.0447859211062152
242,0.2689774605582258,-0.2144151068948013
243,-1.308760096656633,-0.6967182163755901
244,0.6773326522397755,1.5388945150323021
245,0.33334820677380744,-1.3721815657712617
246,-1.1071223217510215,-0.9399457450381721
247,0.61361690544117,0.21617696008373533
248,-1.4512440528734851,0.7955298912205063
249,-0.591765737818117,-1.2387025878682678
250,0.8351028608032961,-0.4687022651455481
251,1.8500984300177248,0.0046733528210355525
252,1.4875833421225804,-0.21878401246955528
253,-1.42758777418208,1.399515384116365
254,0.5478100949154199,-0.09106196773612373
255,-1.135655031160434,-0.8776641859396114
256,0.5241812820721852,-0.9700805326172353
257,-1.6556419792065336,-0.8398149339376325
258,-0.5577147824983497,-0.5797018783274887
259,-0.016495287356509125,0.07256053917796079
260,-1.1378911595204564,-0.6907611350421412
261,0.00022505428720464503,-1.6457908201130758
262,1.2380926087113044,-1.5293000614124272
263,0.050283073016713885,-1.5741406302923857
264,-0.2797555909705384,-0.8265312396950418
265,0.7930074958413033,-0.9054434888286066
266,-0.7789192576893827,1.585405863816064
267,-0.5482831308715413,-1.0091382951551595
268,-0.7722291398309804,0.24623269915044907
269,-0.7880110593801241,0.7206384553411934
270,-0.34025835051909487,0.21350915913366098
271,-1.4154679260021326,1.0084269577292237
272,-0.43888817650293666,0.9739224558879498
273,-1.2602256764356918,-1.2123598818378252
274,-1.6623233784328861,0.7790777600557214
275,1.3308644636304263,-0.22106906469371343
276,-0.8120535647414441,-1.6655704164757308
277,0.6323734948643438,1.888339602983854
278,-1.7386531737994027,0.8626073636655062
279,-1.0953869939193457,1.6483999398322642
280,0.5750128749273568,-1.8633247227173015
281,1.4313552283815698,-1.3441609925644065
282,1.3750580378349897,-0.949187584709733
283,-0.4120527187034182,-0.6744981952026726
284,-0.203677233005574,1.5954784481169062
285,-0.029601527262252264,1.9904842704699262
286,0.6053661648708488,-0.781467575138669
287,-1.6264049953425646,-0.28611392979093336
288,0.23146687879675082,-0.6807866133219898
289,-1.7944866677677356,-0.8789494110466888
290,-0.13700648029560802,-1.288666022336546
291,-1.1759251809209368,-0.14114042853825534
292,0.11894058467794437,-0.9012302280049385
293,-1.6741642695273322,-0.7731781168470904
294,-1.528939417311207,0.3346052767725094
295,-0.8343819729839334,1.2669454851506952
296,0.9060015230929257,0.4139464500151136
297,-0.5261410274161422,0.5071539954725055
298,0.44729122373177177,0.24453371099960994
299,1.5494540928066938,-0.16793711574545192
300,0.7116681003306852,1.5530303285349112
301,0.4940420113499293,-1.2064499052482234
302,0.444863907943282,-0.4450783767846296
303,-0.22551235923519636,-0.5533953450851581
304,-1.3188126682673031,-0.6154766084551968
305,0.6151766215963734,0.9825685387337821
306,-1.5914343274114564,0.33604064800922206
307,-1.0996927985607805,1.6143920213570246
308,0.06913914614011264,0.4372378324097239
309,-0.5820433687591449,-0.3823931682995191
310,-0.5948189768104809,1.4419144295982647
311,0.9414100553672554,-0.5463750948315539
312,1.4295358304265855,-0.9118099121352936
313,-0.0622628107255207,1.3911796828432574
314,1.498295812687252,1.2536972562919382
315,0.42018896862540844,1.121851390723482
316,-1.7030769363691096,0.004449694894523577
317,-0.2065941586663402,-1.5261658179681519
318,0.4350331517242547,1.617916662794209
319,0.013216866761642151,1.069659333429109
320,0.8846763531149765,-1.191136283633632
321,-0.14660027605042525,0.08564727525885636
322,-1.4491825968802983,-1.305153281674087
323,0.13564063717844907,1.3170206634178592
324,0.9568633325839232,0.7134373453387622
325,-0.6353914500781143,-0.06351599319112064
326,-0.9644002132042956,0.13947469733615678
327,0.6258583681391188,0.8925509823628072
328,-0.9977622197321672,-0.9585005505842513
329,-1.2394884404258886,-0.35175982512695075
330,-0.26858475796955317,-0.39063906063490716
331,0.9441759837869211,1.2100737106018264
332,0.004969668970514661,-0.5176817749496203
333,0.18451866976631665,1.0398434023194552
334,-1.9158784134791822,-0.2341086177828785
335,0.36849472497975366,-1.6342662220607198
336,1.6374652850104272,0.2312661105358637
337,-0.5376623271711091,1.0657542867685406
338,1.0773857656294086,-1.1058880464038092
339,1.0156812276391187,-1.5004110550857934
340,-1.7139948442225585,-0.42222251701691116
341,1.1592026550545098,-1.2883752558082446
342,1.38621833151238,-0.45227856560468216
343,0.797378004895452,-1.5313234676648875
344,0.5678628020640266,-0.7405465843016261
345,1.1718029075690535,0.8373093379429544
346,-1.0477512928287587,-1.4672436319048356
347,-0.30304385218507773,-1.0079316987690694
348,-1.0922978640065504,-0.9064146834011563
349,0.4954739869662289,-1.5375491749552712
350,0.5566554667683747,0.12285356370228821
351,0.09675903168050276,-0.7567953970121714
352,-0.1764942356708983,-1.5306116445063436
353,-0.07836141003066649,1.2843534630562874
354,-0.03216026693564562,0.7235652374313571
355,-1.2121469088505221,-1.328829386596316
356,-0.9536069773723524,1.3975642278665206
357,0.5701081834478443,-1.8916389263787468
358,-0.3774774209649189,0.1328371628017234
359,0.36620723926790816,-1.7544971060213557
360,1.399705554930063,-0.08389719768445124
361,-0.2740698104366969,0.8390431508474464
362,0.46956751797416196,0.5899488307865713
363,0.7259591185879606,-0.5183754877570314
364,-0.16571143376752262,-0.044282538647407506
365,0.6870203726392181,-0.10996248446270657
366,-1.0864593823016817,-1.2576802093238593
367,1.0803144274028098,-0.04133742440920611
368,-1.3452652986980096,-0.4006700565882674
369,-1.8513573847923164,-0.3102539830056591
370,0.9543106351045195,1.0883377131892498
371,-1.035859099782389,1.323273221088465
372,0.7667876807531164,0.12747283534102025
373,0.7052012124856868,1.1173419865398129
374,-0.05174006891346948,-1.8870017526678786
375,0.7848851590044045,0.15176866481908716
376,-0.4605863070801602,0.5123322997058675
377,1.1764495990845236,-1.3801430128646879
378,-0.16985980254030938,-0.45104346540713186
379,-0.34950142773809423,-0.8982388213493968
380,0.5801583009169707,1.4294194637901512
381,-1.5758138699535214,0.6022005001769702
382,-1.1468682264609742,-0.6453798841881355
383,1.3826548361731865,-0.08915505521606205
384,0.1684016816164366,0.5651170410609619
385,0.022250704776897154,1.5619394297854596
386,-0.08091222614264867,1.0558096543942725
387,0.002076913850641151,-1.9172011686333907
388,-0.9407002676734737,0.260682707871946
389,1.6231283916545773,0.6066884137340088
390,-1.6770544731560773,-0.08982345012492121
391,0.1659101373796981,0.6808830047937273
392,0.2747274911804129,-0.8714553773924465
393,-0.26023139465471107,0.8490952164517122
394,1.744670288738734,0.305691359129397
395,-1.2362021920513708,-0.822440932858224
396,0.7926173560814701,-1.184777883013136
397,-1.2638528926709762,1.1717424833653967
398,-0.001667889842634154,-1.873485801947027
399,-0.5280262311589256,-0.037024433764788485
400,-1.1865109837642593,-0.3122195153227637
401,1.1314554810008692,-0.29479893026915266
402,0.61119468911971,-1.7330784386880698
403,1.7176416278730626,0.353715535614002
404,-0.3683897134856265,-1.4121892707061032
405,-0.5840788391387525,0.13055137984305154
406,1.820129312234013,-0.6225443025950419
407,0.26670985906550404,1.4699112981623463
408,-0.03310897896115304,0.30747573352273544
409,1.4014837881769568,0.7874614010999207
410,-0.9428590531203281,0.4537111102575684
411,1.043240495534346,0.852264715836112
412,-1.2624784334081507,-1.4101830888435012
413,0.2951207821392647,-0.8538594469728372
414,-0.22118831597112698,-0.6368901921657077
415,0.15989401910299408,-1.5643240197798813
416,-0.9020661144157883,1.374127498638267
417,1.126666836877112,-1.6389099991994915
418,-1.0224350660095944,0.49081790882661697
419,0.8542610806611094,-1.7026859435547395
420,-1.076447979401677,-1.09687925226109
421,0.3441123111368788,0.43466479829345406
422,1.7000269892629987,0.9122832856210604
423,1.463281178987043,0.16930097621989157
424,1.2575197552303825,0.5604362047956135
425,-1.4260860819272976,0.37971409056391875
426,1.0993797043035054,0.949062649189896
427,1.6019046157055261,0.28251682119249566
428,0.04903487259377061,-1.6048019946018033
429,-0.6566963047791465,0.510374727926563
430,-0.027406400711522037,-1.4245696153103986
431,-0.8067741955418615,0.24872435116809855
432,-1.2982238296392852,0.42103633453427425
433,-0.6125413535058772,0.08493064139092997
434,-1.8813810524988719,0.31006364339214926
435,0.6020508728701319,-1.7348185611289417
436,-0.7399010102499414,0.5207579706517419
437,0.7783573384069328,-0.5312178472103214
438,1.4625071112700996,0.34685359597295706
439,0.06072401697106209,-0.4017672006588378
440,1.3937486668812835,1.4050275625600488
441,-0.8630816775499339,-0.7954500044236158
442,1.0862580886839415,0.07083791301400591
443,-1.8701326341872468,-0.4630127011391005
444,0.9886759597806712,0.018749897294188078
445,1.2136913743807256,-0.38431179255638875
446,0.7103877416882998,-0.48016023591189766
447,0.16706775733444953,-0.5622775149826402
448,1.6467997877831821,-0.970087402064941
449,0.642594107784977,0.8344544747077502
450,0.9665795381757778,1.4761224414533685
451,0.30758593649857907,0.7443192720255715
452,-1.1719312764241292,-1.1356219079231593
453,0.8694247259627434,-0.5844182059401241
454,1.69984621965606,-0.1074258779382811
455,-0.11572016653056748,-0.46426925370797234
456,-0.185691736129276,-1.6167851308495946
457,0.3988228314601453,-0.25559215937047575
458,-1.317239608024615,0.946025764369871
459,0.0011096390605106312,1.1827267336443896
460,0.7939021139371686,1.520847773055526
461,0.9455096969601754,0.8818420785753807
462,0.5713663944295364,-1.3766940764701332
463,0.5260550637802202,0.6941898071046406
464,-0.09454818694414335,1.049647038720775
465,0.5864785810300791,-1.265072390005942
466,-0.16029465582300145,0.40053387347952657
467,1.8315179137406121,-0.203163068201352
468,-0.1382227165578314,1.317327808311538
469,-0.8530340514663455,-0.18311143572621683
470,-0.30483576878839314,0.7109567123279183
471,0.6018199389475876,-0.3778398173349441
472,-0.9285936634497015,1.0327425729277953
473,-1.8233032977501455,0.8082342680730367
474,-1.8228258421118162,-0.14107071510609692
475,1.7394740906351516,-0.7028238108835834
476,1.4058412544877978,0.27687632654298927
477,-0.04730408893019889,-0.22401507439467855
478,1.3762606413880905,-1.123778404540524
479,1.8844924895529394,0.3263010485448092
480,-0.4978249807169238,-0.06941946011769021
481,-0.38445541956681784,0.7430752682118663
482,0.9064922807606429,-1.1029475521416874
483,-1.2250841807722042,-0.47188458835949876
484,-0.7183437351590894,-1.8219460974539174
485,-1.8981113352689083,0.5793235271832813
486,-0.5439032827331131,-0.5670038095576676
487,-0.2962565233276629,1.1509348684370533
488,1.5164017733866704,0.0891742743635306
489,-1.1513535542162707,-0.602735611972229
490,-0.5367069513217863,1.3204328645470056
491,-1.8619743238542756,-0.20281228651990785
492,0.42549737810035004,-0.24659161331801474
493,-1.7129025620513765,0.8528677171550069
494,0.018293257088357086,1.1179890242330672
495,-1.1791443366933005,1.2353815294088621
496,0.9543391009074391,-0.4355209587956519
497,1.575970028584491,-0.6601277004619199
498,0.9894286478098865,-1.4691670325105226
499,1.3208869767513423,-0.7239334055817995
500,0.09221452670411595,0.6598254146684187
501,0.602224024298907,0.36895076685775696
502,0.2628693682220569,1.831319557875245
503,-0.7606354146638825,1.77678629708417
504,0.7333899811517243,1.4341395503919285
505,-0.6726737540290036,-0.536102799728094
506,-1.455341788481119,0.8782263264256384
507,0.3833324808234342,-0.8655876637434081
508,0.6878332123484505,1.5930685265938813
509,-0.5951555016897038,-1.9079563779421724
510,0.11625738293891864,1.9161722207240826
511,-1.2971951770482546,-0.652956641978169
512,-0.9194771422758161,1.2826306900030684
513,1.0520591259957468,0.39349914405933467
514,0.24908964474530926,1.8601336761857037
515,-0.9532787884219555,-1.5913576926789263
516,-0.4921238842286929,0.008503847855459868
517,-1.4721847767807592,-0.17673986808148776
518,0.5620655028977604,1.0983370384424063
519,-1.3475270432290773,-0.6415168707604029
520,0.8534563812508689,-0.01741192768578464
521,0.725752821132528,-1.6254355976875388
522,-0.5694842916449889,-0.3837482127868525
523,0.8909434933004975,-0.1354414332668416
524,0.25217669996026115,-0.17946097208093226
525,-0.3990405870995318,-0.2734217299581972
526,0.6761622952409166,0.13970008403448247
527,1.1180338478464757,0.7452907052505681
528,1.7353782782538343,0.7557821766755762
529,-0.6148633099944719,0.19240445467308281
530,-1.4162179715176628,1.4085004335967644
531,1.8978597857040531,-0.29631421476608116
532,0.3498253903105645,0.6176597725620657
533,1.4769547415881794,-0.255020590362261
534,0.1667192022184918,-1.5123129878735961
535,0.7951177242831169,-1.5791559560739794
536,-0.4239836451205204,-0.4666336552551533
537,-0.29169282469104335,-0.5207227783291244
538,-1.9234539109443507,0.2813682348311041
539,1.3001352446451886,0.10755512961325436
540,-1.0914467168087827,1.4440840059273654
541,-1.7675396334852798,0.08812172340482236
542,-0.22841135980598684,-1.816433282976617
543,-0.7331896324134766,0.1464231954758776
544,-0.584180316818789,0.16018883804396736
545,0.8633425736628809,1.0129397960067201
546,1.7936851791063695,0.12290847107876521
547,0.038949528450847426,-0.7481545963420874
548,-0.36080279042404434,0.7673350862155994
549,0.7976377088604266,-0.07851769684083369
550,0.17858343432416154,0.943710556991827
551,-0.6059203459682968,0.9721317551783474
552,-0.5148327999583666,-0.07788511868736112
553,0.038209209430875295,-1.242834117948082
554,-1.032020385709964,0.23847313610666124
555,0.5541226446592732,0.5528883329814556
556,-0.42839160237589297,1.034203480542531
557,-1.4125951787600135,-0.04012111358102549
558,-0.7542558694858386,-1.4542150893791634
559,0.13636385258795858,-1.0713123802378934
560,0.9531129867583256,1.019263060874986
561,1.648964977709819,0.23907230135223392
562,-1.9275228714725177,-0.23221951036048
563,0.24779157724838305,-0.6259798080338864
564,1.2242425449771197,0.09715315395341968
565,-0.8715526414387247,-1.6453225840146743
566,-0.6777346020873045,-1.616289645344304
567,-1.7259879439468844,0.569852584364127
568,0.3304441024459785,-0.19601674975835864
569,-1.104857777015945,-1.4126277727404362
570,0.6169611937806644,0.020319475821803396
571,-1.1821047098999562,0.11602635399636436
572,0.6122088164097605,-0.7465254940521017
573,0.960315132863739,-1.7364658355109028
574,-0.8224041572751603,-1.1193837672571982
575,-0.48843985044893184,-0.9395423240241934
576,-1.1427100527347178,-0.6142534161953804
577,-0.11257346834307103,0.7371233364116333
578,-1.641413029373555,-0.6562125528380426
579,-0.8557424718090695,-1.5974738688002674
580,-0.09272836171650695,0.12361637745192114
581,0.7389823013481087,-0.9425196296457086
582,0.6521803178585518,1.8128401153459779
583,-0.02516161501687866,-1.4945627682901308
584,-0.20325639154641884,0.7999149840428463
585,0.18789901385912527,-1.2471727861135615
586,-1.4274196375029167,0.6966481993262954
587,0.619760349758935,-1.6339848073712928
588,-1.2023889368659084,1.579930732996605
589,0.4472226201512915,1.9263270168073154
590,0.14446792492694005,-1.3250199378821426
591,-0.6901814336816227,1.7876156732964756
592,-0.17879172289054174,-1.6920621826621245
593,-0.02733257390243823,-0.7867714721063795
594,0.26975112375896043,1.4847588208676148
595,0.32540659345079426,1.4185661846084545
596,0.6112347204552825,1.8397174413872355
597,1.0405540803983124,1.2991305331684155
598,-1.0521768467283057,1.024994763745267
599,1.8902335825217529,0.31923532113405595
600,0.43625298909886395,0.365169659670599
601,-0.507784908203575,-0.9898712307600938
602,0.37246389669097885,-1.1518263007421181
603,0.18960616425824456,0.1050598806553975
604,0.16939872875639508,1.4669477970713698
605,0.3267563884026748,1.1981361625698252
606,1.1841315893643465,-0.6770589021323853
607,-0.11041404716153834,-0.4452701048439892
608,-1.8680264057394087,-0.657779505800175
609,-0.6285204583807256,1.7625128790239735
610,0.5683489926796206,-0.9630401938659605
611,-0.5253056937015641,0.22612212043256658
612,0.5789205033794953,-0.3020834144664879
613,-0.18189585648887274,-0.6418932608444022
614,-1.1103436263654363,0.15424533431702672
615,1.21273756128254,1.2313208435591296
616,1.8420730718498743,-0.2793872487184396
617,0.72037501922764,1.1325112297828006
618,0.5032595637165687,1.6396135897384596
619,-0.8027377495129672,0.3704846176507072
620,-0.7259124094159217,0.4986691652967008
621,0.7324662741757463,0.9660572556694591
622,-0.1531521295496886,-1.1719683520116946
623,0.41270127713939936,1.0188198319305113
624,-0.9169986404842495,-1.1653991946331534
625,0.006096013093649113,-0.2252635890975002
626,0.2927628589955462,1.1624170300148453
627,-1.3332965152289644,-0.9809640578403415
628,-0.006134820675066693,-0.9111139662945589
629,-0.5494296849639702,-0.6492132523731177
630,-0.8888629290383964,-0.6215988294791482
631,-0.042222918012940786,0.1437053901573685
632,-0.13541963479211017,-1.1665332624250289
633,1.7139095905319819,-0.6132959765600302
634,-0.26652368762473483,0.1346185384011506
635,0.06993834906399685,-0.34115275621460256
636,1.148347376119639,0.4227547594104326
637,0.26103022453345115,-0.4396638614268416
638,0.6556559824371788,1.7269349987529041
639,-0.953301277583379,0.7385273777112308
640,-0.5210983358650493,1.6010012618117073
641,1.0253350056277466,0.5645525152924242
642,0.8823262451422748,-0.6026234702227936
643,-0.10155987603814516,0.10794054928902114
644,-1.0200234371266435,-0.1992163196978361
645,-1.4932441208310026,0.055228294203857664
646,0.8481676236197767,0.9281464691896923
647,0.49681254264245006,1.7702491616386151
648,0.8938934519364297,0.4639041383885179
649,-1.9161539192637114,-0.09545254157851975
650,-0.055209669928648744,0.7594634264290702
651,-0.8668940537172907,1.088189906320683
652,0.6994946620235238,0.5644919627420757
653,0.15659052682855748,-0.6513118372921395
654,0.44054680238178195,0.34880011963778956
655,0.6234534539281471,-0.05613339599464073
656,0.5884565864833704,1.1947444529482798
657,-1.2626470850336664,-0.6176312451465931
658,1.042468389927133,0.3017668040891479
659,0.38954823879349476,-1.639993566748105
660,0.10863099037509494,0.2723981790540059
661,-1.0957594832078434,-0.19410797470806732
662,-0.11439465122719313,-1.8324977120258812
663,0.8703249508136961,1.1968157178877592
664,-0.4457716598913386,-0.14821403492282229
665,0.29743976321392224,1.3972089268650556
666,0.06265144104430856,-1.0830941701591645
667,-0.13813989287174808,-0.8038822415804913
668,0.7340158202334593,1.4759252314217681
669,0.5739783326957606,-0.6766214154954262
670,1.2486987373360166,0.15595496840111917
671,1.0895182589981283,-1.3130154913856933
672,-1.6780546106822671,-0.6510554986732101
673,-1.2730638935977132,0.8861419621191267
